Opportunity_ID,target
10689,0.5663618863967012
10690,0.6002627543994715
10691,0.672977782032871
10692,0.5835383577935948
10693,0.7234611170757882
10694,0.7234611170757882
10695,0.6475447037351346
10696,0.6490339526883268
10697,0.7621974118807556
10698,0.6490339526883268
10699,0.767426700775176
10700,0.6064080981135432
10701,0.6064080981135432
10702,0.6064080981135432
10703,0.6064080981135432
10704,0.9787372787307455
10705,0.8184776060838381
10706,0.3219738046425502
10707,0.7115493350844416
10708,0.24994155092616335
10709,0.9071364423854636
10710,0.611869581552943
10711,0.611869581552943
10712,0.9342035490447059
10713,0.611869581552943
10714,0.394951903374381
10715,0.856552256942368
10716,0.8936389521175497
10717,0.5076505471590542
10718,0.7241650206417718
10719,0.7956786001343925
10720,0.5685488426280142
10721,0.5187814042927016
10722,0.827415854061874
10723,0.7754652743920282
10724,0.8618730437099283
10725,0.8844037655485486
10726,0.8243251674804726
10727,0.5415023983540919
10728,0.8972467618263588
10729,0.7054319556401596
10730,0.987491279630632
10731,0.6910964791710921
10732,0.6118610441093489
10733,0.6118610441093489
10734,0.5053325610601849
10735,0.7944899953092222
10736,0.8738811932520582
10737,0.7234761939987724
10738,0.6734166616826334
10739,0.7230721352026264
10740,0.605904454205889
10741,0.7233023577927357
10742,0.6733239945406319
10743,0.6820082885039169
10744,0.5975512279334634
10745,0.5975512279334634
10746,0.5975512279334634
10747,0.5975512279334634
10748,0.7230184521675946
10749,0.7243343722876909
10750,0.627348483209165
10751,0.457881817985368
10752,0.457881817985368
10753,0.6016446226211316
10754,0.8079426822685045
10755,0.7955975164065796
10756,0.7241812677828272
10757,0.7225042625440377
10758,0.6759803991850798
10759,0.6092795510720544
10760,0.5613203401585003
10761,0.7244855922023438
10762,0.7149083348242815
10763,0.7227821762626088
10764,0.7193122215888648
10765,0.6403982046207279
10766,0.5732532958524172
10767,0.5887057492266008
10768,0.2447316068979196
10769,0.3796068586301692
10770,0.5640635925576285
10771,0.8626100981525878
10772,0.8121047091966586
10773,0.8041366333137775
10774,0.5444408942739333
10775,0.5169576281586333
10776,0.687482999634532
10777,0.8134352324711395
10778,0.8262287948638275
10779,0.9539148556819478
10780,0.8987944784649429
10781,0.5937960867580576
10782,0.31472329037465685
10783,0.24589065288521703
10784,0.8541688279779509
10785,0.4248248882721243
10786,0.563284778740407
10787,0.7189905602367938
10788,0.5999281052447711
10789,0.6700577930871384
10790,0.5819610024117692
10791,0.6560953584526211
10792,0.4521355375581073
10793,0.8680187358647741
10794,0.8680187358647741
10795,0.7193122215888648
10796,0.8227356020827155
10797,0.8127605112563245
10798,0.6490339526883268
10799,0.8198775878821941
10800,0.8126557704092713
10801,0.26306574050665765
10802,0.6118610441093489
10803,0.2639723770675303
10804,0.985113351228934
10805,0.023840595190196864
10806,0.767535406103282
10807,0.46744637215230744
10808,0.6632682203185937
10809,0.805896324490556
10810,0.1746163480266889
10811,0.8369076940104829
10812,0.6419666396636893
10813,0.22015544523626032
10814,0.19131448796444286
10815,0.8231021575353625
10816,0.6597135970250199
10817,0.18491669564485272
10818,0.6631702831163737
10819,0.656288612854999
10820,0.6875810172080323
10821,0.7214086530105412
10822,0.11238182567711313
10823,0.8032912378544829
10824,0.6036587158839691
10825,0.8150480100403664
10826,0.8499290775938938
10827,0.9044926559544495
10828,0.9907657101308721
10829,0.8262287948638275
10830,0.7775291307888716
10831,0.8752145028412415
10832,0.508947527809782
10833,0.4340333900930867
10834,0.48973681544449776
10835,0.5979774215285618
10836,0.8979477144857079
10837,0.8210276086810863
10838,0.8220962715922887
10839,0.6733428540294691
10840,0.6738231862110586
10841,0.7223551293182929
10842,0.8834457613602622
10843,0.8710886714665926
10844,0.7747354282964916
10845,0.910863037401887
10846,0.40943863512898326
10847,0.4463722631805379
10848,0.6258864673125712
10849,0.6624591864240558
10850,0.7291080351057145
10851,0.17066561341180186
10852,0.818551568834272
10853,0.7717252387608888
10854,0.835950573519754
10855,0.9423519742591876
10856,0.6666584803622349
10857,0.7530449174728056
10858,0.9006240900072211
10859,0.6535198661026047
10860,0.2889779239633128
10861,0.17438909558065044
10862,0.5024803152022244
10863,0.5263651988587673
10864,0.8203699835053186
10865,0.7697332080509048
10866,0.2046129917387022
10867,0.2305297096122714
10868,0.7945464599217201
10869,0.21574541246328258
10870,0.5317205784180513
10871,0.8788821674757574
10872,0.3422510360782496
10873,0.6382279413317743
10874,0.5887057492266008
10875,0.8701270157275418
10876,0.9905596327826652
10877,0.9260812363863368
10878,0.43693054970022194
10879,0.20911523720168654
10880,0.1719336810103856
10881,0.7202870390321722
10882,0.5571267673222949
10883,0.6225187558124393
10884,0.6471385713622676
10885,0.7159527806656548
10886,0.6861746486706675
10887,0.3686100500645446
10888,0.6885476697278351
10889,0.7240825350937398
10890,0.6885476697278351
10891,0.7191454052667142
10892,0.7244344084429901
10893,0.7212288509919973
10894,0.7203110581423474
10895,0.7206013899437532
10896,0.5555571322382512
10897,0.5732532958524172
10898,0.021268855850493
10899,0.7089424208034997
10900,0.9420325663962762
10901,0.9060497715300723
10902,0.5751753202942088
10903,0.35249015772247594
10904,0.9135337172996124
10905,0.7497194827624424
10906,0.7225878676543924
10907,0.7221833618455202
10908,0.39766196544536825
10909,0.8217348383682901
10910,0.6832213606520455
10911,0.9139392352037757
10912,0.6689024294600332
10913,0.5937960867580576
10914,0.9328602605556321
10915,0.7968832076748001
10916,0.7990891726152007
10917,0.357103755657426
10918,0.7981989299541102
10919,0.20503422587902573
10920,0.49969943172492925
10921,0.9065515330065098
10922,0.5884683939201178
10923,0.723841991665124
10924,0.7242295612236312
10925,0.6733853030683559
10926,0.7979793557642999
10927,0.6202092687081336
10928,0.7816939375139799
10929,0.7225469027979402
10930,0.5477555347844555
10931,0.8803467579962659
10932,0.8988687047171633
10933,0.7244840577332612
10934,0.7156633638654988
10935,0.7204670169967331
10936,0.7592296582255481
10937,0.5363433349421475
10938,0.4511891035420177
10939,0.7657730717036854
10940,0.7775593589879753
10941,0.7981043023712502
10942,0.5271299752605503
10943,0.7336720417300947
10944,0.21032148414900845
10945,0.21032148414900845
10946,0.894291834932476
10947,0.7193116032260336
10948,0.3749033387911225
10949,0.7239531278843652
10950,0.6397188049453174
10951,0.7199970661652036
10952,0.7728522164654203
10953,0.09585894895564304
10954,0.7528083554027657
10955,0.3988820245550143
10956,0.22335638138888617
10957,0.3988820245550143
10958,0.22335638138888617
10959,0.20154657985502614
10960,0.9139392352037757
10961,0.780680793601952
10962,0.7552248582369807
10963,0.43863815541165285
10964,0.8262287948638275
10965,0.17121464409059625
10966,0.7455831726611484
10967,0.8174898683629517
10968,0.4384540760064488
10969,0.8107967906456597
10970,0.3940616518308552
10971,0.6524719934167232
10972,0.10452261744906019
10973,0.57153825365994
10974,0.46253847815364135
10975,0.9472109276080535
10976,0.6612883522175966
10977,0.9858361695547287
10978,0.6787315122140809
10979,0.8659687906975454
10980,0.8257089075588331
10981,0.7990891726152007
10982,0.5194412763318497
10983,0.5292550206347454
10984,0.27541659559120224
10985,0.5617450298783783
10986,0.54113290964135
10987,0.5702632180026406
10988,0.7242855900364013
10989,0.17441179838385776
10990,0.21651856978936315
10991,0.05418011138427771
10992,0.022313513298398355
10993,0.9777865671024203
10994,0.5423493841047853
10995,0.5119617849733954
10996,0.43800324553958236
10997,0.19030414773620288
10998,0.8788821674757574
10999,0.7313850585613756
11000,0.43071321299502496
11001,0.5302941549052365
11002,0.6000852776493556
11003,0.8335816722083714
11004,0.7979793557642999
11005,0.4169557087009962
11006,0.5645534588021954
11007,0.6469983477733917
11008,0.17181050983844873
11009,0.987491279630632
11010,0.9874520555238339
11011,0.6734093921692812
11012,0.7239780539537508
11013,0.2647633210122323
11014,0.8793133637898917
11015,0.5376221828014274
11016,0.5418118735471902
11017,0.6249256435697671
11018,0.21038722669565565
11019,0.8190197879057658
11020,0.23121297435228197
11021,0.619959825388872
11022,0.4248248882721243
11023,0.9100209048549711
11024,0.260005860770924
11025,0.8462859843489409
11026,0.8344450002418594
11027,0.8356619618814316
11028,0.3099414035171807
11029,0.818104066265456
11030,0.2532095350858229
11031,0.9789320218771201
11032,0.532280307152735
11033,0.9903210458224329
11034,0.2038357445467843
11035,0.08068422163718902
11036,0.8835789636286863
11037,0.6442758942071379
11038,0.7557651343785344
11039,0.7240248305503684
11040,0.8149572161326283
11041,0.6730275702831092
11042,0.720527139740482
11043,0.7233023577927357
11044,0.6637211577549657
11045,0.22803973339309655
11046,0.7133060654683473
11047,0.72446704929818
11048,0.7215959848537575
11049,0.3506807052545996
11050,0.4521355375581073
11051,0.8203699835053186
11052,0.17879494737011886
11053,0.43402555054404524
11054,0.6412918417182388
11055,0.36309002429672443
11056,0.906968667372888
11057,0.630259405149869
11058,0.2062845621728807
11059,0.6027696008883502
11060,0.47229550603809767
11061,0.17916562531758537
11062,0.1799279655317114
11063,0.5717138920307442
11064,0.54318470570908
11065,0.722566254063153
11066,0.8373061751921509
11067,0.37368437001109023
11068,0.8360889723521594
11069,0.5518482456671957
11070,0.8691718061316263
11071,0.814331975427971
11072,0.8203699835053186
11073,0.8299275799257383
11074,0.6402699582424961
11075,0.43790955991352964
11076,0.6993721339048831
11077,0.6733481960454296
11078,0.6690218200115264
11079,0.5719851965372228
11080,0.7203316535519065
11081,0.7158113019318841
11082,0.7691244056989482
11083,0.5497586049837053
11084,0.5955874971254608
11085,0.7204478076148936
11086,0.6734204686067435
11087,0.6570552393421009
11088,0.10946505432338588
11089,0.6731243952892716
11090,0.4706364198420935
11091,0.7128526744789315
11092,0.6036547730925872
11093,0.6036547730925872
11094,0.6734114616598373
11095,0.597394651589125
11096,0.597394651589125
11097,0.05147261713832664
11098,0.24053909690023786
11099,0.5130275327094035
11100,0.6308411850723612
11101,0.6142507289851257
11102,0.4320601844059805
11103,0.5603915426714078
11104,0.631729313055845
11105,0.6092348603547573
11106,0.39491027714652205
11107,0.6631702831163737
11108,0.9326631854885296
11109,0.8065692241083297
11110,0.6208869949548437
11222,0.6734192204470941
11223,0.5887057492266008
11224,0.5567167853869557
11225,0.5931390179348915
11226,0.7472937270834384
11227,0.2853000242593301
11228,0.7189152644116809
11229,0.8901621439596008
11230,0.6107378484556232
11231,0.8583519896058212
11232,0.7029861220566732
11233,0.9071361288600511
11234,0.9066689171781495
11235,0.5138151173231287
11236,0.9862476275496578
11237,0.15946260052507436
11238,0.7979793557642999
11239,0.8035553631232969
11240,0.3950435950229576
11241,0.6722546139079216
11242,0.6881660438174325
11243,0.2494966506717148
11244,0.5082351368146754
11245,0.7858819809358618
11246,0.33865464806598455
11247,0.30012025469825065
11248,0.6632682203185937
11249,0.868192156928793
11250,0.25675308874359126
11251,0.6881301003048955
11252,0.7146282748687579
11253,0.7235214157583978
11254,0.7033780007724285
11255,0.864477415211574
11256,0.8998510475233126
11257,0.5608796538785208
11258,0.20560018178198633
11259,0.8203699835053186
11260,0.8788821674757574
11261,0.24367848051138832
11262,0.9878174551350875
11263,0.9740621024964081
11264,0.7591120940984143
11265,0.7791357610118952
11266,0.027278518987174066
11267,0.830063330976662
11268,0.8393443315009849
11269,0.21034701088110372
11270,0.23146182699806347
11271,0.1745266653885137
11272,0.6778110924046173
11273,0.8425607813440897
11274,0.8478087679065147
11275,0.9398603952558949
11276,0.5702632180026406
11277,0.54113290964135
11278,0.6851010426458453
11279,0.48744602000484794
11280,0.4466130399398546
11281,0.6755341526714854
11282,0.6607094927829427
11283,0.026446019274203952
11284,0.4060040106135199
11285,0.5676887940398949
11286,0.32857600151183053
11287,0.8984946862300601
11288,0.5646699062881466
11289,0.5053325610601849
11290,0.5127944214619587
11291,0.2762183194208666
11292,0.8203699835053186
11293,0.7193122215888648
11294,0.5544021119971765
11295,0.673078273456166
11296,0.5430475917646631
11297,0.025373027859914965
11298,0.510829032572811
11299,0.8416333636387834
11300,0.5728479786643464
11301,0.7799842019264972
11302,0.6781297266262198
11303,0.8231021575353625
11304,0.5560472027810417
11305,0.022702480942934422
11306,0.23255803467243455
11307,0.6532458646682239
11308,0.7979793557642999
11309,0.7833926933939841
11310,0.6579403943733798
11311,0.6402699582424961
11312,0.4617623161878429
11313,0.8257089075588331
11314,0.5252471836807925
11315,0.7307432756190136
11316,0.9379489185650512
11317,0.5637997812340019
11318,0.6632682203185937
11319,0.7725088813191454
11320,0.7858819809358618
11321,0.6589068679522369
11322,0.8091086567434318
11323,0.7798010887268775
11324,0.6729255029954346
11325,0.3108399944685536
11326,0.786486213543167
11327,0.7774860839823802
11328,0.827147489000852
11329,0.4078610754122428
11330,0.7915284098541183
11331,0.3428354313484919
11332,0.8098595677166264
11333,0.8230259624135515
11334,0.8230259624135515
11335,0.6291672094090266
11336,0.3270005023695606
11337,0.5121149561451136
11338,0.4981641559847133
11339,0.5552309494185407
11340,0.21251533043891432
11341,0.46421070749980065
11342,0.7189401375220673
11343,0.4056119329865596
11344,0.5657025587981649
11345,0.6712104491070685
11346,0.1403511567146103
11347,0.5842716837863278
11348,0.8780776413599833
11349,0.7950573809441558
11350,0.485084287826147
11351,0.17462150055990108
11352,0.889329380653897
11353,0.7300000420385405
11354,0.17461806495836116
11355,0.5360203871954191
11356,0.4234122425518011
11357,0.7763258947276733
11358,0.7866235437268102
11359,0.027300190449727355
11360,0.5529311754486944
11361,0.5515034742322574
11362,0.5100752514718739
11363,0.5677663523105974
11364,0.025237902373074328
11365,0.9608745947656808
11366,0.9071407610011103
11367,0.21110579122137438
11368,0.6280551469346973
11369,0.21262673465041868
11370,0.8445655156340525
11371,0.868192156928793
11372,0.6495569086000711
11373,0.42132373291517433
11374,0.2837166107125426
11375,0.47368352145567594
11376,0.5286815694079811
11377,0.3753033646701519
11378,0.5083780605432908
11379,0.7773352492218203
11380,0.6681333494626833
11381,0.6291672094090266
11382,0.6703967165261239
11383,0.8448070215731602
11384,0.8121047091966586
11385,0.13711939612686774
11386,0.7239780539537508
11387,0.34339464003500686
