Opportunity_ID,target
10689,0.6145743040630192
10690,0.6268892459989619
10691,0.5992909233212738
10692,0.470430947401261
10693,0.7122059271918388
10694,0.7122059271918388
10695,0.6296472842447811
10696,0.6306131911878161
10697,0.7438612741987397
10698,0.6306131911878161
10699,0.7464294143726098
10700,0.6048213589394857
10701,0.6048213589394857
10702,0.6048213589394857
10703,0.6048213589394857
10704,0.9579455065032998
10705,0.7646262488182672
10706,0.12785538475859426
10707,0.6096812782351586
10708,0.301867363109657
10709,0.9649611184743971
10710,0.4101561357685638
10711,0.4101561357685638
10712,0.8261479050662754
10713,0.4101561357685638
10714,0.15166485991636391
10715,0.8096199234891777
10716,0.8866462918900888
10717,0.3859748078564561
10718,0.7007425856291865
10719,0.7641645857855188
10720,0.43406115911773124
10721,0.46018062251463143
10722,0.8433725113257313
10723,0.7892447425915603
10724,0.8678930586790718
10725,0.8610369699578564
10726,0.7719750574762196
10727,0.4303896350396491
10728,0.8939236923030551
10729,0.5997329334620796
10730,0.9792559677108035
10731,0.6774018090206868
10732,0.5306907239065801
10733,0.5306907239065801
10734,0.385542359353928
10735,0.7634307460691592
10736,0.8385596826867796
10737,0.694155895179978
10738,0.5885103436114354
10739,0.7130747256231643
10740,0.407878402478537
10741,0.69275517567484
10742,0.5805367700389241
10743,0.6306564066545435
10744,0.5070193836935812
10745,0.5070193836935812
10746,0.5070193836935812
10747,0.5070193836935812
10748,0.6905747650612006
10749,0.7087820126182803
10750,0.4761917735362534
10751,0.37044521532805325
10752,0.37044521532805325
10753,0.6572627962534268
10754,0.7713501278025912
10755,0.7641144061773839
10756,0.7009397837227236
10757,0.714072318092186
10758,0.5967833902995241
10759,0.6303625984020964
10760,0.35059063587507444
10761,0.706507752468044
10762,0.7200659719213729
10763,0.6888365571724562
10764,0.6678887002712963
10765,0.4470655241400836
10766,0.46302672874379924
10767,0.47474045114493035
10768,0.31152104582816637
10769,0.14553502061134127
10770,0.3943074586027229
10771,0.8684189071747588
10772,0.8323395081504259
10773,0.76407912310386
10774,0.2935053541047837
10775,0.300485270038963
10776,0.568991224206906
10777,0.7581889342098218
10778,0.7825031191686809
10779,0.9743720693967239
10780,0.8088619611507402
10781,0.6244182280781757
10782,0.3200212713728272
10783,0.19465178805602723
10784,0.807367703813318
10785,0.34160070424478434
10786,0.3817769645320062
10787,0.7176115418531812
10788,0.5093807771628674
10789,0.6207457757541396
10790,0.4692032781734791
10791,0.6232830947726493
10792,0.3452683357323441
10793,0.8602624511824266
10794,0.8602624511824266
10795,0.6678887002712963
10796,0.7699886185206
10797,0.7573198391272891
10798,0.6306131911878161
10799,0.7663963341389104
10800,0.7571847562627689
